Lat,Long,EIRP
13.88,86.37,53
13.98,86.37,53
14.08,86.37,53
14.18,86.37,53
14.28,86.37,53
14.38,86.37,53
14.48,86.37,53
14.58,86.37,53
14.68,86.37,53
14.78,86.37,53
14.88,86.37,53
14.98,86.37,53
15.08,86.37,53
15.18,86.37,53
15.28,86.37,53
15.38,86.37,53
15.48,86.37,53
15.58,86.37,53
15.68,86.37,53
15.78,86.37,53
15.88,86.37,53
15.98,86.37,53
16.08,86.37,53
16.18,86.37,53
16.28,86.37,53
16.38,86.37,53
16.48,86.37,53
16.58,86.37,53
16.68,86.37,53
16.78,86.37,53
16.88,86.37,53
16.98,86.37,53
17.08,86.37,53
17.18,86.37,53
17.28,86.37,53
17.38,86.37,53
17.48,86.37,53
17.58,86.37,53
17.68,86.37,53
17.78,86.37,53
17.88,86.37,53
17.98,86.37,53
18.08,86.37,53
18.18,86.37,53
18.28,86.37,53
18.38,86.37,53
18.48,86.37,53
18.58,86.37,53
18.68,86.37,53
18.78,86.37,53
18.88,86.37,53
18.98,86.37,53
19.08,86.37,53
19.18,86.37,53
19.28,86.37,53
19.38,86.37,53
19.48,86.37,53
19.58,86.37,53
19.68,86.37,53
19.78,86.37,53
19.88,86.37,53
19.98,86.37,53
20.08,86.37,53
20.18,86.37,53
20.28,86.37,53
20.38,86.37,53
20.48,86.37,53
20.58,86.37,53
20.68,86.37,53
20.78,86.37,53
20.88,86.37,53
20.98,86.37,53
21.08,86.37,53
21.18,86.37,53
21.28,86.37,53
21.38,86.37,53
21.48,86.37,53
21.58,86.37,53
21.68,86.37,53
21.78,86.37,53
21.88,86.37,53
21.98,86.37,53
22.08,86.37,53
22.18,86.37,53
22.28,86.37,53
22.38,86.37,53
22.48,86.37,53
22.58,86.37,53
22.68,86.37,53
22.78,86.37,53
22.88,86.37,53
22.98,86.37,53
23.08,86.37,53
23.18,86.37,53
23.28,86.37,53
23.38,86.37,53
23.48,86.37,53
23.58,86.37,53
23.68,86.37,53
23.78,86.37,53
23.88,86.37,53
23.98,86.37,53
24.08,86.37,53
24.18,86.37,53
24.28,86.37,53
24.38,86.37,53
24.48,86.37,53
24.58,86.37,53
24.68,86.37,53
24.78,86.37,53
24.88,86.37,53
24.98,86.37,53
25.08,86.37,53
25.18,86.37,53
25.28,86.37,53
25.38,86.37,53
25.48,86.37,53
25.58,86.37,53
25.68,86.37,53
25.78,86.37,53
25.88,86.37,53
25.98,86.37,53
26.08,86.37,53
26.18,86.37,53
26.28,86.37,53
26.38,86.37,53
26.48,86.37,53
26.58,86.37,53
26.68,86.37,53
26.78,86.37,53
26.88,86.37,53
26.98,86.37,53
27.08,86.37,53
27.18,86.37,53
27.28,86.37,53
27.38,86.37,53
27.48,86.37,53
27.58,86.37,53
27.68,86.37,53
27.78,86.37,53
27.88,86.37,53
27.98,86.37,53
28.08,86.37,53
28.18,86.37,53
28.28,86.37,53
28.38,86.37,53
28.48,86.37,53
28.58,86.37,53
28.68,86.37,53
28.78,86.37,53
28.88,86.37,53
28.98,86.37,53
29.08,86.37,53
29.18,86.37,53
29.28,86.37,53
29.38,86.37,53
29.48,86.37,53
29.58,86.37,53
29.68,86.37,53
29.78,86.37,53
29.88,86.37,53
29.98,86.37,53
30.08,86.37,53
30.18,86.37,53
30.28,86.37,53
30.38,86.37,53
30.48,86.37,53
30.58,86.37,53
30.68,86.37,53
30.78,86.37,53
30.88,86.37,53
30.98,86.37,53
31.08,86.37,53
31.18,86.37,53
31.28,86.37,53
31.38,86.37,53
31.48,86.37,47
31.58,86.37,47
31.68,86.37,47
31.78,86.37,47
31.88,86.37,47
31.98,86.37,47
32.08,86.37,47
32.18,86.37,47
32.28,86.37,47
32.38,86.37,47
32.48,86.37,47
32.58,86.37,47
32.68,86.37,47
32.78,86.37,47
32.88,86.37,47
32.98,86.37,47
33.08,86.37,47
33.18,86.37,47
33.28,86.37,47
33.38,86.37,47
33.48,86.37,47
33.58,86.37,47
33.68,86.37,47
33.78,86.37,47
33.88,86.37,47
33.98,86.37,47
34.08,86.37,47
34.18,86.37,47
34.28,86.37,47
34.38,86.37,47
34.48,86.37,47
34.58,86.37,47
34.68,86.37,47
34.78,86.37,47
34.88,86.37,47
34.98,86.37,47
35.08,86.37,47
35.18,86.37,47
35.28,86.37,47
35.38,86.37,47
35.48,86.37,47
35.58,86.37,47
35.68,86.37,47
4.98,86.47,47
5.08,86.47,47
5.18,86.47,47
5.28,86.47,47
5.38,86.47,47
5.48,86.47,47
5.58,86.47,47
5.68,86.47,47
5.78,86.47,47
5.88,86.47,47
5.98,86.47,47
6.08,86.47,47
6.18,86.47,47
6.28,86.47,47
6.38,86.47,47
6.48,86.47,47
6.58,86.47,47
6.68,86.47,47
6.78,86.47,47
6.88,86.47,47
6.98,86.47,47
7.08,86.47,47
7.18,86.47,47
7.28,86.47,47
7.38,86.47,47
7.48,86.47,47
7.58,86.47,47
7.68,86.47,47
7.78,86.47,47
7.88,86.47,47
7.98,86.47,47
8.08,86.47,47
8.18,86.47,47
8.28,86.47,47
8.38,86.47,47
8.48,86.47,47
8.58,86.47,47
8.68,86.47,47
8.78,86.47,47
8.88,86.47,47
8.98,86.47,47
9.08,86.47,47
9.18,86.47,47
9.28,86.47,47
9.38,86.47,47
9.48,86.47,47
9.58,86.47,47
9.68,86.47,47
9.78,86.47,47
9.88,86.47,47
9.98,86.47,47
10.08,86.47,47
10.18,86.47,47
10.28,86.47,47
10.38,86.47,47
10.48,86.47,47
10.58,86.47,47
10.68,86.47,47
10.78,86.47,47
10.88,86.47,47
10.98,86.47,47
11.08,86.47,47
11.18,86.47,47
11.28,86.47,47
11.38,86.47,47
11.48,86.47,47
11.58,86.47,47
11.68,86.47,47
11.78,86.47,47
11.88,86.47,47
11.98,86.47,47
12.08,86.47,47
12.18,86.47,47
12.28,86.47,53
12.38,86.47,53
12.48,86.47,53
12.58,86.47,53
12.68,86.47,53
12.78,86.47,53
12.88,86.47,53
12.98,86.47,53
13.08,86.47,53
13.18,86.47,53
13.28,86.47,53
13.38,86.47,53
13.48,86.47,53
13.58,86.47,53
13.68,86.47,53
13.78,86.47,53
13.88,86.47,53
13.98,86.47,53
14.08,86.47,53
14.18,86.47,53
14.28,86.47,53
14.38,86.47,53
14.48,86.47,53
14.58,86.47,53
14.68,86.47,53
14.78,86.47,53
14.88,86.47,53
14.98,86.47,53
15.08,86.47,53
15.18,86.47,53
15.28,86.47,53
15.38,86.47,53
15.48,86.47,53
15.58,86.47,53
15.68,86.47,53
15.78,86.47,53
15.88,86.47,53
15.98,86.47,53
16.08,86.47,53
16.18,86.47,53
16.28,86.47,53
16.38,86.47,53
16.48,86.47,53
16.58,86.47,53
16.68,86.47,53
16.78,86.47,53
16.88,86.47,53
16.98,86.47,53
17.08,86.47,53
17.18,86.47,53
17.28,86.47,53
17.38,86.47,53
17.48,86.47,53
17.58,86.47,53
17.68,86.47,53
17.78,86.47,53
17.88,86.47,53
17.98,86.47,53
18.08,86.47,53
18.18,86.47,53
18.28,86.47,53
18.38,86.47,53
18.48,86.47,53
18.58,86.47,53
18.68,86.47,53
18.78,86.47,53
18.88,86.47,53
18.98,86.47,53
19.08,86.47,53
19.18,86.47,53
19.28,86.47,53
19.38,86.47,53
19.48,86.47,53
19.58,86.47,53
19.68,86.47,53
19.78,86.47,53
19.88,86.47,53
19.98,86.47,53
20.08,86.47,53
20.18,86.47,53
20.28,86.47,53
20.38,86.47,53
20.48,86.47,53
20.58,86.47,53
20.68,86.47,53
20.78,86.47,53
20.88,86.47,53
20.98,86.47,53
21.08,86.47,53
21.18,86.47,53
21.28,86.47,53
21.38,86.47,53
21.48,86.47,53
21.58,86.47,53
21.68,86.47,53
21.78,86.47,53
21.88,86.47,53
21.98,86.47,53
22.08,86.47,53
22.18,86.47,53
22.28,86.47,53
22.38,86.47,53
22.48,86.47,53
22.58,86.47,53
22.68,86.47,53
22.78,86.47,53
22.88,86.47,53
22.98,86.47,53
23.08,86.47,53
23.18,86.47,53
23.28,86.47,53
23.38,86.47,53
23.48,86.47,53
23.58,86.47,53
23.68,86.47,53
23.78,86.47,53
23.88,86.47,53
23.98,86.47,53
24.08,86.47,53
24.18,86.47,53
24.28,86.47,53
24.38,86.47,53
24.48,86.47,53
24.58,86.47,53
24.68,86.47,53
24.78,86.47,53
24.88,86.47,53
24.98,86.47,53
25.08,86.47,53
25.18,86.47,53
25.28,86.47,53
25.38,86.47,53
25.48,86.47,53
25.58,86.47,53
25.68,86.47,53
25.78,86.47,53
25.88,86.47,53
25.98,86.47,53
26.08,86.47,53
26.18,86.47,53
26.28,86.47,53
26.38,86.47,53
26.48,86.47,53
26.58,86.47,53
26.68,86.47,53
26.78,86.47,53
26.88,86.47,53
26.98,86.47,53
27.08,86.47,53
27.18,86.47,53
27.28,86.47,53
27.38,86.47,53
27.48,86.47,53
27.58,86.47,53
27.68,86.47,53
27.78,86.47,53
27.88,86.47,53
27.98,86.47,53
28.08,86.47,53
28.18,86.47,53
28.28,86.47,53
28.38,86.47,53
28.48,86.47,53
28.58,86.47,53
28.68,86.47,53
28.78,86.47,53
28.88,86.47,53
28.98,86.47,53
29.08,86.47,53
29.18,86.47,53
29.28,86.47,53
29.38,86.47,53
29.48,86.47,53
29.58,86.47,53
29.68,86.47,53
29.78,86.47,53
29.88,86.47,53
29.98,86.47,53
30.08,86.47,53
30.18,86.47,53
30.28,86.47,53
30.38,86.47,53
30.48,86.47,53
30.58,86.47,53
30.68,86.47,53
30.78,86.47,53
30.88,86.47,53
30.98,86.47,53
31.08,86.47,53
31.18,86.47,53
31.28,86.47,53
31.38,86.47,53
31.48,86.47,47
31.58,86.47,47
31.68,86.47,47
31.78,86.47,47
31.88,86.47,47
31.98,86.47,47
32.08,86.47,47
32.18,86.47,47
32.28,86.47,47
32.38,86.47,47
32.48,86.47,47
32.58,86.47,47
32.68,86.47,47
32.78,86.47,47
32.88,86.47,47
32.98,86.47,47
33.08,86.47,47
33.18,86.47,47
33.28,86.47,47
33.38,86.47,47
33.48,86.47,47
33.58,86.47,47
33.68,86.47,47
33.78,86.47,47
33.88,86.47,47
33.98,86.47,47
34.08,86.47,47
34.18,86.47,47
34.28,86.47,47
34.38,86.47,47
34.48,86.47,47
34.58,86.47,47
34.68,86.47,47
34.78,86.47,47
34.88,86.47,47
34.98,86.47,47
35.08,86.47,47
35.18,86.47,47
35.28,86.47,47
35.38,86.47,47
35.48,86.47,47
35.58,86.47,47
5.08,86.57,47
5.18,86.57,47
5.28,86.57,47
5.38,86.57,47
5.48,86.57,47
5.58,86.57,47
5.68,86.57,47
5.78,86.57,47
5.88,86.57,47
5.98,86.57,47
6.08,86.57,47
6.18,86.57,47
6.28,86.57,47
6.38,86.57,47
6.48,86.57,47
6.58,86.57,47
6.68,86.57,47
6.78,86.57,47
6.88,86.57,47
6.98,86.57,47
7.08,86.57,47
7.18,86.57,47
7.28,86.57,47
7.38,86.57,47
7.48,86.57,47
7.58,86.57,47
7.68,86.57,47
7.78,86.57,47
7.88,86.57,47
7.98,86.57,47
8.08,86.57,47
8.18,86.57,47
8.28,86.57,47
8.38,86.57,47
8.48,86.57,47
8.58,86.57,47
8.68,86.57,47
8.78,86.57,47
8.88,86.57,47
8.98,86.57,47
9.08,86.57,47
9.18,86.57,47
9.28,86.57,47
9.38,86.57,47
9.48,86.57,47
9.58,86.57,47
9.68,86.57,47
9.78,86.57,47
9.88,86.57,47
9.98,86.57,47
10.08,86.57,47
10.18,86.57,47
10.28,86.57,47
10.38,86.57,47
10.48,86.57,47
10.58,86.57,47
10.68,86.57,47
10.78,86.57,47
10.88,86.57,47
10.98,86.57,47
11.08,86.57,47
11.18,86.57,47
11.28,86.57,47
11.38,86.57,47
11.48,86.57,47
11.58,86.57,47
11.68,86.57,47
11.78,86.57,47
11.88,86.57,47
11.98,86.57,47
12.08,86.57,47
12.18,86.57,47
12.28,86.57,47
12.38,86.57,53
12.48,86.57,53
12.58,86.57,53
12.68,86.57,53
12.78,86.57,53
12.88,86.57,53
12.98,86.57,53
13.08,86.57,53
13.18,86.57,53
13.28,86.57,53
13.38,86.57,53
13.48,86.57,53
13.58,86.57,53
13.68,86.57,53
13.78,86.57,53
13.88,86.57,53
13.98,86.57,53
14.08,86.57,53
14.18,86.57,53
14.28,86.57,53
14.38,86.57,53
14.48,86.57,53
14.58,86.57,53
14.68,86.57,53
14.78,86.57,53
14.88,86.57,53
14.98,86.57,53
15.08,86.57,53
15.18,86.57,53
15.28,86.57,53
15.38,86.57,53
15.48,86.57,53
15.58,86.57,53
15.68,86.57,53
15.78,86.57,53
15.88,86.57,53
15.98,86.57,53
16.08,86.57,53
16.18,86.57,53
16.28,86.57,53
16.38,86.57,53
16.48,86.57,53
16.58,86.57,53
16.68,86.57,53
16.78,86.57,53
16.88,86.57,53
16.98,86.57,53
17.08,86.57,53
17.18,86.57,53
17.28,86.57,53
17.38,86.57,53
17.48,86.57,53
17.58,86.57,53
17.68,86.57,53
17.78,86.57,53
17.88,86.57,53
17.98,86.57,53
18.08,86.57,53
18.18,86.57,53
18.28,86.57,53
18.38,86.57,53
18.48,86.57,53
18.58,86.57,53
18.68,86.57,53
18.78,86.57,53
18.88,86.57,53
18.98,86.57,53
19.08,86.57,53
19.18,86.57,53
19.28,86.57,53
19.38,86.57,53
19.48,86.57,53
19.58,86.57,53
19.68,86.57,53
19.78,86.57,53
19.88,86.57,53
19.98,86.57,53
20.08,86.57,53
20.18,86.57,53
20.28,86.57,53
20.38,86.57,53
20.48,86.57,53
20.58,86.57,53
20.68,86.57,53
20.78,86.57,53
20.88,86.57,53
20.98,86.57,53
21.08,86.57,53
21.18,86.57,53
21.28,86.57,53
21.38,86.57,53
21.48,86.57,53
21.58,86.57,53
21.68,86.57,53
21.78,86.57,53
21.88,86.57,53
21.98,86.57,53
22.08,86.57,53
22.18,86.57,53
22.28,86.57,53
22.38,86.57,53
22.48,86.57,53
22.58,86.57,53
22.68,86.57,53
22.78,86.57,53
22.88,86.57,53
22.98,86.57,53
23.08,86.57,53
23.18,86.57,53
23.28,86.57,53
23.38,86.57,53
23.48,86.57,53
23.58,86.57,53
23.68,86.57,53
23.78,86.57,53
23.88,86.57,53
23.98,86.57,53
24.08,86.57,53
24.18,86.57,53
24.28,86.57,53
24.38,86.57,53
24.48,86.57,53
24.58,86.57,53
24.68,86.57,53
24.78,86.57,53
24.88,86.57,53
24.98,86.57,53
25.08,86.57,53
25.18,86.57,53
25.28,86.57,53
25.38,86.57,53
25.48,86.57,53
25.58,86.57,53
25.68,86.57,53
25.78,86.57,53
25.88,86.57,53
25.98,86.57,53
26.08,86.57,53
26.18,86.57,53
26.28,86.57,53
26.38,86.57,53
26.48,86.57,53
26.58,86.57,53
26.68,86.57,53
26.78,86.57,53
26.88,86.57,53
26.98,86.57,53
27.08,86.57,53
27.18,86.57,53
27.28,86.57,53
27.38,86.57,53
27.48,86.57,53
27.58,86.57,53
27.68,86.57,53
27.78,86.57,53
27.88,86.57,53
27.98,86.57,53
28.08,86.57,53
28.18,86.57,53
28.28,86.57,53
28.38,86.57,53
28.48,86.57,53
28.58,86.57,53
28.68,86.57,53
28.78,86.57,53
28.88,86.57,53
28.98,86.57,53
29.08,86.57,53
29.18,86.57,53
29.28,86.57,53
29.38,86.57,53
29.48,86.57,53
29.58,86.57,53
29.68,86.57,53
29.78,86.57,53
29.88,86.57,53
29.98,86.57,53
30.08,86.57,53
30.18,86.57,53
30.28,86.57,53
30.38,86.57,53
30.48,86.57,53
30.58,86.57,53
30.68,86.57,53
30.78,86.57,53
30.88,86.57,53
30.98,86.57,53
31.08,86.57,53
31.18,86.57,53
31.28,86.57,53
31.38,86.57,47
31.48,86.57,47
31.58,86.57,47
31.68,86.57,47
31.78,86.57,47
31.88,86.57,47
31.98,86.57,47
32.08,86.57,47
32.18,86.57,47
32.28,86.57,47
32.38,86.57,47
32.48,86.57,47
32.58,86.57,47
32.68,86.57,47
32.78,86.57,47
32.88,86.57,47
32.98,86.57,47
33.08,86.57,47
33.18,86.57,47
33.28,86.57,47
33.38,86.57,47
33.48,86.57,47
33.58,86.57,47
33.68,86.57,47
33.78,86.57,47
33.88,86.57,47
33.98,86.57,47
34.08,86.57,47
34.18,86.57,47
34.28,86.57,47
34.38,86.57,47
34.48,86.57,47
34.58,86.57,47
34.68,86.57,47
34.78,86.57,47
34.88,86.57,47
34.98,86.57,47
35.08,86.57,47
35.18,86.57,47
35.28,86.57,47
35.38,86.57,47
35.48,86.57,47
35.58,86.57,47
5.18,86.67,47
5.28,86.67,47
5.38,86.67,47
5.48,86.67,47
5.58,86.67,47
5.68,86.67,47
5.78,86.67,47
5.88,86.67,47
5.98,86.67,47
6.08,86.67,47
6.18,86.67,47
6.28,86.67,47
6.38,86.67,47
6.48,86.67,47
6.58,86.67,47
6.68,86.67,47
6.78,86.67,47
6.88,86.67,47
6.98,86.67,47
7.08,86.67,47
7.18,86.67,47
7.28,86.67,47
7.38,86.67,47
7.48,86.67,47
7.58,86.67,47
7.68,86.67,47
7.78,86.67,47
7.88,86.67,47
7.98,86.67,47
8.08,86.67,47
8.18,86.67,47
8.28,86.67,47
8.38,86.67,47
8.48,86.67,47
8.58,86.67,47
8.68,86.67,47
8.78,86.67,47
8.88,86.67,47
8.98,86.67,47
9.08,86.67,47
9.18,86.67,47
9.28,86.67,47
9.38,86.67,47
9.48,86.67,47
9.58,86.67,47
9.68,86.67,47
9.78,86.67,47
9.88,86.67,47
9.98,86.67,47
10.08,86.67,47
10.18,86.67,47
10.28,86.67,47
10.38,86.67,47
10.48,86.67,47
10.58,86.67,47
10.68,86.67,47
10.78,86.67,47
10.88,86.67,47
10.98,86.67,47
11.08,86.67,47
11.18,86.67,47
11.28,86.67,47
11.38,86.67,47
11.48,86.67,47
11.58,86.67,47
11.68,86.67,47
11.78,86.67,47
11.88,86.67,47
11.98,86.67,47
12.08,86.67,47
12.18,86.67,47
12.28,86.67,47
12.38,86.67,53
12.48,86.67,53
12.58,86.67,53
12.68,86.67,53
12.78,86.67,53
12.88,86.67,53
12.98,86.67,53
13.08,86.67,53
13.18,86.67,53
13.28,86.67,53
13.38,86.67,53
13.48,86.67,53
13.58,86.67,53
13.68,86.67,53
13.78,86.67,53
13.88,86.67,53
13.98,86.67,53
14.08,86.67,53
14.18,86.67,53
14.28,86.67,53
14.38,86.67,53
14.48,86.67,53
14.58,86.67,53
14.68,86.67,53
14.78,86.67,53
14.88,86.67,53
14.98,86.67,53
15.08,86.67,53
15.18,86.67,53
15.28,86.67,53
15.38,86.67,53
15.48,86.67,53
15.58,86.67,53
15.68,86.67,53
15.78,86.67,53
15.88,86.67,53
15.98,86.67,53
16.08,86.67,53
16.18,86.67,53
16.28,86.67,53
16.38,86.67,53
16.48,86.67,53
16.58,86.67,53
16.68,86.67,53
16.78,86.67,53
16.88,86.67,53
16.98,86.67,53
17.08,86.67,53
17.18,86.67,53
17.28,86.67,53
17.38,86.67,53
17.48,86.67,53
17.58,86.67,53
17.68,86.67,53
17.78,86.67,53
17.88,86.67,53
17.98,86.67,53
18.08,86.67,53
18.18,86.67,53
18.28,86.67,53
18.38,86.67,53
18.48,86.67,53
18.58,86.67,53
18.68,86.67,53
18.78,86.67,53
18.88,86.67,53
18.98,86.67,53
19.08,86.67,53
19.18,86.67,53
19.28,86.67,53
19.38,86.67,53
19.48,86.67,53
19.58,86.67,53
19.68,86.67,53
19.78,86.67,53
19.88,86.67,53
19.98,86.67,53
20.08,86.67,53
20.18,86.67,53
20.28,86.67,53
20.38,86.67,53
20.48,86.67,53
20.58,86.67,53
20.68,86.67,53
20.78,86.67,53
20.88,86.67,53
20.98,86.67,53
21.08,86.67,53
21.18,86.67,53
21.28,86.67,53
21.38,86.67,53
21.48,86.67,53
21.58,86.67,53
21.68,86.67,53
21.78,86.67,53
21.88,86.67,53
21.98,86.67,53
22.08,86.67,53
22.18,86.67,53
22.28,86.67,53
22.38,86.67,53
22.48,86.67,53
22.58,86.67,53
22.68,86.67,53
22.78,86.67,53
22.88,86.67,53
22.98,86.67,53
23.08,86.67,53
23.18,86.67,53
23.28,86.67,53
23.38,86.67,53
23.48,86.67,53
23.58,86.67,53
23.68,86.67,53
23.78,86.67,53
23.88,86.67,53
23.98,86.67,53
24.08,86.67,53
24.18,86.67,53
24.28,86.67,53
24.38,86.67,53
24.48,86.67,53
24.58,86.67,53
24.68,86.67,53
24.78,86.67,53
24.88,86.67,53
24.98,86.67,53
25.08,86.67,53
25.18,86.67,53
25.28,86.67,53
25.38,86.67,53
25.48,86.67,53
25.58,86.67,53
25.68,86.67,53
25.78,86.67,53
25.88,86.67,53
25.98,86.67,53
26.08,86.67,53
26.18,86.67,53
26.28,86.67,53
26.38,86.67,53
26.48,86.67,53
26.58,86.67,53
26.68,86.67,53
26.78,86.67,53
26.88,86.67,53
26.98,86.67,53
27.08,86.67,53
27.18,86.67,53
27.28,86.67,53
27.38,86.67,53
27.48,86.67,53
27.58,86.67,53
27.68,86.67,53
27.78,86.67,53
27.88,86.67,53
27.98,86.67,53
28.08,86.67,53
28.18,86.67,53
28.28,86.67,53
28.38,86.67,53
28.48,86.67,53
28.58,86.67,53
28.68,86.67,53
28.78,86.67,53
28.88,86.67,53
28.98,86.67,53
29.08,86.67,53
29.18,86.67,53
29.28,86.67,53
29.38,86.67,53
29.48,86.67,53
29.58,86.67,53
29.68,86.67,53
29.78,86.67,53
29.88,86.67,53
29.98,86.67,53
30.08,86.67,53
30.18,86.67,53
30.28,86.67,53
30.38,86.67,53
30.48,86.67,53
30.58,86.67,53
30.68,86.67,53
30.78,86.67,53
30.88,86.67,53
30.98,86.67,53
31.08,86.67,53
31.18,86.67,53
31.28,86.67,53
31.38,86.67,47
31.48,86.67,47
31.58,86.67,47
31.68,86.67,47
31.78,86.67,47
31.88,86.67,47
31.98,86.67,47
32.08,86.67,47
32.18,86.67,47
32.28,86.67,47
32.38,86.67,47
32.48,86.67,47
32.58,86.67,47
32.68,86.67,47
32.78,86.67,47
32.88,86.67,47
32.98,86.67,47
33.08,86.67,47
33.18,86.67,47
33.28,86.67,47
33.38,86.67,47
33.48,86.67,47
33.58,86.67,47
33.68,86.67,47
33.78,86.67,47
33.88,86.67,47
33.98,86.67,47
34.08,86.67,47
34.18,86.67,47
34.28,86.67,47
34.38,86.67,47
34.48,86.67,47
34.58,86.67,47
34.68,86.67,47
34.78,86.67,47
34.88,86.67,47
34.98,86.67,47
35.08,86.67,47
35.18,86.67,47
35.28,86.67,47
35.38,86.67,47
35.48,86.67,47
35.58,86.67,47
5.28,86.77,47
5.38,86.77,47
5.48,86.77,47
5.58,86.77,47
5.68,86.77,47
5.78,86.77,47
5.88,86.77,47
5.98,86.77,47
6.08,86.77,47
6.18,86.77,47
6.28,86.77,47
6.38,86.77,47
6.48,86.77,47
6.58,86.77,47
6.68,86.77,47
6.78,86.77,47
6.88,86.77,47
6.98,86.77,47
7.08,86.77,47
7.18,86.77,47
7.28,86.77,47
7.38,86.77,47
7.48,86.77,47
7.58,86.77,47
7.68,86.77,47
7.78,86.77,47
7.88,86.77,47
7.98,86.77,47
8.08,86.77,47
8.18,86.77,47
8.28,86.77,47
8.38,86.77,47
8.48,86.77,47
8.58,86.77,47
8.68,86.77,47
8.78,86.77,47
8.88,86.77,47
8.98,86.77,47
9.08,86.77,47
9.18,86.77,47
9.28,86.77,47
9.38,86.77,47
9.48,86.77,47
9.58,86.77,47
9.68,86.77,47
9.78,86.77,47
9.88,86.77,47
9.98,86.77,47
10.08,86.77,47
10.18,86.77,47
10.28,86.77,47
10.38,86.77,47
10.48,86.77,47
10.58,86.77,47
10.68,86.77,47
10.78,86.77,47
10.88,86.77,47
10.98,86.77,47
11.08,86.77,47
11.18,86.77,47
11.28,86.77,47
11.38,86.77,47
11.48,86.77,47
11.58,86.77,47
11.68,86.77,47
11.78,86.77,47
11.88,86.77,47
11.98,86.77,47
12.08,86.77,47
12.18,86.77,47
12.28,86.77,47
12.38,86.77,47
12.48,86.77,53
12.58,86.77,53
12.68,86.77,53
12.78,86.77,53
12.88,86.77,53
12.98,86.77,53
13.08,86.77,53
13.18,86.77,53
13.28,86.77,53
13.38,86.77,53
13.48,86.77,53
13.58,86.77,53
13.68,86.77,53
13.78,86.77,53
13.88,86.77,53
13.98,86.77,53
14.08,86.77,53
14.18,86.77,53
14.28,86.77,53
14.38,86.77,53
14.48,86.77,53
14.58,86.77,53
14.68,86.77,53
14.78,86.77,53
14.88,86.77,53
14.98,86.77,53
15.08,86.77,53
15.18,86.77,53
15.28,86.77,53
15.38,86.77,53
15.48,86.77,53
15.58,86.77,53
15.68,86.77,53
15.78,86.77,53
15.88,86.77,53
15.98,86.77,53
16.08,86.77,53
16.18,86.77,53
16.28,86.77,53
16.38,86.77,53
16.48,86.77,53
16.58,86.77,53
16.68,86.77,53
16.78,86.77,53
16.88,86.77,53
16.98,86.77,53
17.08,86.77,53
17.18,86.77,53
17.28,86.77,53
17.38,86.77,53
17.48,86.77,53
17.58,86.77,53
17.68,86.77,53
17.78,86.77,53
17.88,86.77,53
17.98,86.77,53
18.08,86.77,53
18.18,86.77,53
18.28,86.77,53
18.38,86.77,53
18.48,86.77,53
18.58,86.77,53
18.68,86.77,53
18.78,86.77,53
18.88,86.77,53
18.98,86.77,53
19.08,86.77,53
19.18,86.77,53
19.28,86.77,53
19.38,86.77,53
19.48,86.77,53
19.58,86.77,53
19.68,86.77,53
19.78,86.77,53
19.88,86.77,53
19.98,86.77,53
20.08,86.77,53
20.18,86.77,53
20.28,86.77,53
20.38,86.77,53
20.48,86.77,53
20.58,86.77,53
20.68,86.77,53
20.78,86.77,53
20.88,86.77,53
20.98,86.77,53
21.08,86.77,53
21.18,86.77,53
21.28,86.77,53
21.38,86.77,53
21.48,86.77,53
21.58,86.77,53
21.68,86.77,53
21.78,86.77,53
21.88,86.77,53
21.98,86.77,53
22.08,86.77,53
22.18,86.77,53
22.28,86.77,53
22.38,86.77,53
22.48,86.77,53
22.58,86.77,53
22.68,86.77,53
22.78,86.77,53
22.88,86.77,53
22.98,86.77,53
23.08,86.77,53
23.18,86.77,53
23.28,86.77,53
23.38,86.77,53
23.48,86.77,53
23.58,86.77,53
23.68,86.77,53
23.78,86.77,53
23.88,86.77,53
23.98,86.77,53
24.08,86.77,53
24.18,86.77,53
24.28,86.77,53
24.38,86.77,53
24.48,86.77,53
24.58,86.77,53
24.68,86.77,53
24.78,86.77,53
24.88,86.77,53
24.98,86.77,53
25.08,86.77,53
25.18,86.77,53
25.28,86.77,53
25.38,86.77,53
25.48,86.77,53
25.58,86.77,53
25.68,86.77,53
25.78,86.77,53
25.88,86.77,53
25.98,86.77,53
26.08,86.77,53
26.18,86.77,53
26.28,86.77,53
26.38,86.77,53
26.48,86.77,53
26.58,86.77,53
26.68,86.77,53
26.78,86.77,53
26.88,86.77,53
26.98,86.77,53
27.08,86.77,53
27.18,86.77,53
27.28,86.77,53
27.38,86.77,53
27.48,86.77,53
27.58,86.77,53
27.68,86.77,53
27.78,86.77,53
27.88,86.77,53
27.98,86.77,53
28.08,86.77,53
28.18,86.77,53
28.28,86.77,53
28.38,86.77,53
28.48,86.77,53
28.58,86.77,53
28.68,86.77,53
28.78,86.77,53
28.88,86.77,53
28.98,86.77,53
29.08,86.77,53
29.18,86.77,53
29.28,86.77,53
29.38,86.77,53
29.48,86.77,53
29.58,86.77,53
29.68,86.77,53
29.78,86.77,53
29.88,86.77,53
29.98,86.77,53
30.08,86.77,53
30.18,86.77,53
30.28,86.77,53
30.38,86.77,53
30.48,86.77,53
30.58,86.77,53
30.68,86.77,53
30.78,86.77,53
30.88,86.77,53
30.98,86.77,53
31.08,86.77,53
31.18,86.77,53
31.28,86.77,47
